,timestamp,main_meter,sub_meter_1,sub_meter_2,building_number,weekend,corporate
0,2017-04-01 00:00:00,6027.79939445368,1345.840114722715,1.1047123741465223,2,1,0
1,2017-04-01 04:00:00,6220.6887127137015,1635.0864053933033,68.2656300571214,2,1,0
2,2017-04-01 08:00:00,7185.19497547182,2399.2889876372624,83.93208133292313,2,1,1
3,2017-04-01 12:00:00,7186.512495231562,2442.299924638724,92.03565433953811,2,1,1
4,2017-04-01 16:00:00,6113.46642017574,1845.4062999600133,69.29414766530466,2,1,1
5,2017-04-01 20:00:00,3164.0849257503155,1116.7911808910887,0.8033200547735931,2,1,0
6,2017-04-02 00:00:00,3083.188374316193,1127.678715482213,0.8779266638807929,2,1,0
7,2017-04-02 04:00:00,4536.055562931571,1343.1910187978556,52.98470651470348,2,1,0
8,2017-04-02 08:00:00,7950.09793844012,1885.787827056018,155.12470841904522,2,1,1
9,2017-04-02 12:00:00,3092.8446579241177,1215.0678226560053,0.9858480200693744,2,1,1
10,2017-04-02 16:00:00,3102.961660925007,1026.6323879577858,1.1147429889987066,2,1,1
11,2017-04-02 20:00:00,2980.034473032625,1041.1466392172085,0.7170480174359138,2,1,0
12,2017-04-03 00:00:00,2925.1984869919024,1048.5888713292952,0.5165854019587007,2,0,0
13,2017-04-03 04:00:00,4677.312276486697,1416.2878823201445,133.7109122933081,2,0,0
14,2017-04-03 08:00:00,6422.17380858291,1803.7464481720608,80.3117378225093,2,0,1
15,2017-04-03 12:00:00,6255.4122041059045,1653.7439877539634,82.25608050910863,2,0,1
16,2017-04-03 16:00:00,6414.185548749915,1431.4833902704513,77.8229895286319,2,0,1
17,2017-04-03 20:00:00,5610.3988671343595,1125.0336771233517,1.2999599239719282,2,0,0
18,2017-04-04 00:00:00,5509.768842724912,1279.302456936868,0.6771759126620039,2,0,0
19,2017-04-04 04:00:00,7329.58180113814,1479.3320336923616,49.692384816509275,2,0,0
20,2017-04-04 08:00:00,9282.29741945654,1977.1172670567673,88.22422388224524,2,0,1
21,2017-04-04 12:00:00,9285.986011251312,2185.2818154952815,90.18377080834466,2,0,1
22,2017-04-04 16:00:00,6321.216213163655,1728.835511060669,72.77785477068242,2,0,1
23,2017-04-04 20:00:00,3214.355264259578,1151.4696330347488,0.8870729944183022,2,0,0
24,2017-04-05 00:00:00,3052.8411568231168,1146.8835895802736,0.589702471055394,2,0,0
25,2017-04-05 04:00:00,5775.78768300039,1369.6712202115543,38.85306556120968,2,0,0
26,2017-04-05 08:00:00,9300.159680388064,2092.1033933596013,78.06885318972695,2,0,1
27,2017-04-05 12:00:00,9227.765434632058,2234.007644970396,83.91328687082506,2,0,1
28,2017-04-05 16:00:00,8168.323375989343,1905.1550800745574,64.11794544383463,2,0,1
29,2017-04-05 20:00:00,3252.8938435569125,1179.933832581187,0.9392046374867027,2,0,0
30,2017-04-06 00:00:00,3030.9918125317176,1017.4430558645843,0.8687621276620744,2,0,0
31,2017-04-06 04:00:00,4275.419274632771,1333.9406800735119,84.68651846602361,2,0,0
32,2017-04-06 08:00:00,6742.013775848343,1931.7382234309082,74.87070419879058,2,0,1
33,2017-04-06 12:00:00,6718.313622871008,2112.5171080171544,77.70501073000571,2,0,1
34,2017-04-06 16:00:00,5833.662080706077,1650.7294584521946,68.55337116722731,2,0,1
35,2017-04-06 20:00:00,3067.6150707590314,997.8976290099647,0.793127499078229,2,0,0
36,2017-04-07 00:00:00,2850.572326712106,966.3930901399955,0.9565375445613523,2,0,0
37,2017-04-07 04:00:00,6097.854479568596,1346.8947210572733,44.00057165912402,2,0,0
38,2017-04-07 08:00:00,9362.286597922212,2088.3371611462635,69.7447895970662,2,0,1
39,2017-04-07 12:00:00,9345.460572683112,2264.0895942094517,79.16391138167914,2,0,1
40,2017-04-07 16:00:00,8030.584244583413,1876.2591631248838,70.76488093329436,2,0,1
41,2017-04-07 20:00:00,3316.3077246195867,1198.18089300803,1.1597475497444143,2,0,0
42,2017-04-08 00:00:00,2984.072000465349,1041.0521503700431,1.4011432313441903,2,1,0
43,2017-04-08 04:00:00,5255.680581215231,1325.289594301497,74.45202926306163,2,1,0
44,2017-04-08 08:00:00,9405.902935444692,1973.0084014158924,94.53709482762233,2,1,1
45,2017-04-08 12:00:00,9366.874166620459,2209.776758381102,95.94349008778212,2,1,1
46,2017-04-08 16:00:00,8202.259499711778,1841.2220473128116,64.1431386646903,2,1,1
47,2017-04-08 20:00:00,3169.6160245971214,1128.401795325962,1.177842133605854,2,1,0
48,2017-04-09 00:00:00,3086.256348818442,1133.770535344175,0.9347299304946872,2,1,0
49,2017-04-09 04:00:00,4074.154280341061,1217.8330255903688,41.64217235243562,2,1,0
50,2017-04-09 08:00:00,7716.268403461099,1762.374623614801,87.38675769369372,2,1,1
51,2017-04-09 12:00:00,4295.787686173547,1221.9308922016583,2.790410645505345,2,1,1
52,2017-04-09 16:00:00,4165.265629763033,1054.7626415834336,0.6275275025313263,2,1,1
53,2017-04-09 20:00:00,4340.390954228217,1031.1686559237685,0.9455766885552326,2,1,0
54,2017-04-10 00:00:00,4368.966492749932,991.972334209133,0.9159127592344536,2,0,0
55,2017-04-10 04:00:00,6819.956470753895,1403.99250423096,68.31601174165509,2,0,0
56,2017-04-10 08:00:00,9165.533975698045,1931.124513616629,108.3504578941176,2,0,1
57,2017-04-10 12:00:00,9140.681404650588,2266.436245230794,101.0296252569902,2,0,1
58,2017-04-10 16:00:00,5896.989491833405,1606.3400335417207,81.57707700902316,2,0,1
59,2017-04-10 20:00:00,3080.7112641300296,1022.654353211898,1.6878019380088312,2,0,0
60,2017-04-11 00:00:00,2819.1628717286485,934.5341951880729,1.1826636864120819,2,0,0
61,2017-04-11 04:00:00,5938.185795352423,1390.49693677719,51.26565115059741,2,0,0
62,2017-04-11 08:00:00,8426.966014909372,2198.994540678561,85.26117959650199,2,0,1
63,2017-04-11 12:00:00,6933.228951277774,2302.0883153192963,83.517132798221,2,0,1
64,2017-04-11 16:00:00,5929.489931017488,1730.430026446009,67.54555182605664,2,0,1
65,2017-04-11 20:00:00,3188.162709591636,1150.2365595238603,1.195833889199771,2,0,0
66,2017-04-12 00:00:00,3088.3881208524977,1191.0094925916296,0.8343486168212448,2,0,0
67,2017-04-12 04:00:00,6078.106627563821,1498.2656875881244,101.80772384213643,2,0,0
68,2017-04-12 08:00:00,9296.356543713806,2407.982106254312,97.89270244985751,2,0,1
69,2017-04-12 12:00:00,9291.780760340589,2487.243524535711,101.07105189802235,2,0,1
70,2017-04-12 16:00:00,7906.960571927721,1959.7655474353421,80.07879866657898,2,0,1
71,2017-04-12 20:00:00,3347.77644721834,1230.2969390798587,1.1797801339348253,2,0,0
72,2017-04-13 00:00:00,3243.1963227567685,1204.8562941823368,0.9444808605332434,2,0,0
73,2017-04-13 04:00:00,5387.926900911068,1517.5583269306185,43.46604817127323,2,0,0
74,2017-04-13 08:00:00,8417.750872229146,2401.4761978581,83.25854311254278,2,0,1
75,2017-04-13 12:00:00,8680.707122904694,2558.5908342431517,78.77018182632665,2,0,1
76,2017-04-13 16:00:00,7426.450064436632,2034.5458707485643,57.748302828251006,2,0,1
77,2017-04-13 20:00:00,3536.1285175851817,1331.9294239752794,0.6509859485051066,2,0,0
78,2017-04-14 00:00:00,3246.804662500683,1220.458412080081,0.8524556705435349,2,0,0
79,2017-04-14 04:00:00,5125.213549551232,1638.8362489892645,101.06799053882841,2,0,0
80,2017-04-14 08:00:00,7098.119743680625,2311.149310434278,74.66283909116343,2,0,1
81,2017-04-14 12:00:00,7378.643910263338,2555.6019308890545,88.06526025580933,2,0,1
82,2017-04-14 16:00:00,6388.496838923479,1968.2712714155186,66.86543984989865,2,0,1
83,2017-04-14 20:00:00,3299.7400252840384,1191.1163994239737,0.8243930942893387,2,0,0
84,2017-04-15 00:00:00,3087.3764976936977,1162.2856137853962,0.7485944457641199,2,1,0
85,2017-04-15 04:00:00,5318.235923061062,1684.60688209063,154.1939255050802,2,1,0
86,2017-04-15 08:00:00,7331.545705836496,2456.464609997792,86.27990961879206,2,1,1
87,2017-04-15 12:00:00,7541.4253592969035,2664.817865719155,81.98340402499629,2,1,1
88,2017-04-15 16:00:00,6529.422546185291,2037.8899975416598,60.23489251424988,2,1,1
89,2017-04-15 20:00:00,3415.1275340717702,1311.2475474727637,0.45482070080715253,2,1,0
90,2017-04-16 00:00:00,3317.6863046560206,1324.6694389331776,1.1134535767616218,2,1,0
91,2017-04-16 04:00:00,3094.703701639415,1192.0570224237867,1.2475680649205583,2,1,0
92,2017-04-16 08:00:00,3156.175727533242,1263.3136471236976,1.3744159010299413,2,1,1
93,2017-04-16 12:00:00,3362.4383745851646,1467.1512510885093,0.6808886449332452,2,1,1
94,2017-04-16 16:00:00,3262.4396390847864,1164.285176089968,1.2639818558188414,2,1,1
