,timestamp,main_meter,sub_meter_1,sub_meter_2,building_number,weekend,corporate
0,2017-04-01 00:00:00,3685.4861392179955,7.255364145793704,1061.512326229641,4,1,0
1,2017-04-01 04:00:00,4889.9957935797,1079.0468355493406,1351.3239512784244,4,1,0
2,2017-04-01 08:00:00,7260.825738468233,2072.536370258575,2197.412169292301,4,1,1
3,2017-04-01 12:00:00,7387.63795156923,2073.8477897558905,2212.7228536095163,4,1,1
4,2017-04-01 16:00:00,6504.9399177281375,1362.219178069529,1787.6080650219178,4,1,1
5,2017-04-01 20:00:00,3827.500654717904,8.55643632389718,1145.4239009567184,4,1,0
6,2017-04-02 00:00:00,3830.2650182755,6.46919480098398,1160.829277058362,4,1,0
7,2017-04-02 04:00:00,4238.958548927449,645.5736311596598,1278.66356996346,4,1,0
8,2017-04-02 08:00:00,6416.136711355448,1542.202853238984,1959.980544561163,4,1,1
9,2017-04-02 12:00:00,2925.6857982963993,8.895147964532196,1198.8858310976404,4,1,1
10,2017-04-02 16:00:00,3503.5713341594965,6.431881469270745,1203.2962141875687,4,1,1
11,2017-04-02 20:00:00,3734.315970158482,8.913281077111703,1038.9036075179665,4,1,0
12,2017-04-03 00:00:00,3878.378273914659,3.4173046583388427,1107.2339045064614,4,0,0
13,2017-04-03 04:00:00,4947.636292809265,1116.549441947096,1324.4385417228211,4,0,0
14,2017-04-03 08:00:00,7183.750811708639,2069.566946300808,1934.9473344987643,4,0,1
15,2017-04-03 12:00:00,7075.35476797275,2072.5858827241937,1817.728072186772,4,0,1
16,2017-04-03 16:00:00,6013.186761253088,1269.369489941028,1639.4640482130872,4,0,1
17,2017-04-03 20:00:00,3690.7909664571034,7.307369893792879,1074.1642701826383,4,0,0
18,2017-04-04 00:00:00,3648.9317161222893,3.460209825262321,1021.4045266805156,4,0,0
19,2017-04-04 04:00:00,4733.126239482415,1083.2821715624432,1212.8775196513366,4,0,0
20,2017-04-04 08:00:00,7169.958052434427,2068.7427445708536,2009.2482494241876,4,0,1
21,2017-04-04 12:00:00,7029.6513484432735,2068.822160528818,1958.0051597366298,4,0,1
22,2017-04-04 16:00:00,6433.805539710129,1412.6611494113079,1749.1341677579521,4,0,1
23,2017-04-04 20:00:00,3669.4408479355498,6.391202165083962,1023.0034928950972,4,0,0
24,2017-04-05 00:00:00,3615.3682132551507,3.517945252074119,1003.7708344456987,4,0,0
25,2017-04-05 04:00:00,4497.50765342909,918.8065187328441,1200.2238266874244,4,0,0
26,2017-04-05 08:00:00,7064.127979982806,2069.916703418303,1993.5210210221755,4,0,1
27,2017-04-05 12:00:00,7152.53300534218,2068.566045328102,1960.5550317408085,4,0,1
28,2017-04-05 16:00:00,6533.836331398514,1467.1419318289181,1812.107403675069,4,0,1
29,2017-04-05 20:00:00,3805.0080117284347,7.873219183959082,1052.5165482027635,4,0,0
30,2017-04-06 00:00:00,3808.9957898115026,8.926517664534773,1083.3380838305566,4,0,0
31,2017-04-06 04:00:00,4704.016285915991,935.8449489394882,1191.7494995610718,4,0,0
32,2017-04-06 08:00:00,7355.051066676007,2073.7988932873955,2104.944991889058,4,0,1
33,2017-04-06 12:00:00,7469.6059347909795,2066.8024664599698,2108.772407166552,4,0,1
34,2017-04-06 16:00:00,6806.596218639311,1442.8976439677429,2000.6128470315268,4,0,1
35,2017-04-06 20:00:00,3838.9576341441125,4.64650984352459,1125.8923830700712,4,0,0
36,2017-04-07 00:00:00,3884.7566094449708,6.196929661288226,1198.0012175255897,4,0,0
37,2017-04-07 04:00:00,5343.86420083074,928.1398422054839,1339.8251725617317,4,0,0
38,2017-04-07 08:00:00,7147.95403261251,2074.897313493136,2077.278385217183,4,0,1
39,2017-04-07 12:00:00,7071.283529144019,2072.9003981467786,1948.247131938494,4,0,1
40,2017-04-07 16:00:00,6364.4507850167365,1437.8027862376819,1650.308533809754,4,0,1
41,2017-04-07 20:00:00,3616.6624220490185,7.888526867091258,971.5637713739369,4,0,0
42,2017-04-08 00:00:00,3577.104099181921,5.373016423044178,927.7109291778692,4,1,0
43,2017-04-08 04:00:00,4624.899924858388,1046.6305497108247,1181.0866210078193,4,1,0
44,2017-04-08 08:00:00,7140.338662701256,2073.3964637144363,2007.30297176074,4,1,1
45,2017-04-08 12:00:00,7170.0574486470705,2071.4098353264967,2023.1876831723723,4,1,1
46,2017-04-08 16:00:00,6650.713216369933,1444.7381028805669,1873.4526111389223,4,1,1
47,2017-04-08 20:00:00,3691.5703111010544,7.87059145782765,1012.9627198826402,4,1,0
48,2017-04-09 00:00:00,3657.283464604688,6.542585746612248,1032.8101895621585,4,1,0
49,2017-04-09 04:00:00,3638.5736488580696,461.7104112250461,1079.5327830678677,4,1,0
