,timestamp,main_meter,sub_meter_1,sub_meter_2,building_number,weekend,corporate
0,2017-04-01 00:00:00,4128.458949722151,2522.3753156070293,971.5363965817687,3,1,0
1,2017-04-01 12:00:00,4368.706049626354,2682.4906527726075,913.5869456566105,3,1,1
2,2017-04-02 00:00:00,3874.066848072786,2513.3661564454555,732.6923729951668,3,1,0
3,2017-04-02 12:00:00,2519.886683972539,2112.9053863935337,26.93372034215635,3,1,1
4,2017-04-03 00:00:00,4207.7005009349305,2521.0715194963113,970.0264197985654,3,0,0
5,2017-04-03 12:00:00,4308.8688319219555,2575.493879256093,917.8163995795285,3,0,1
6,2017-04-04 00:00:00,3987.791995705746,2436.038214634139,890.2747682381005,3,0,0
7,2017-04-04 12:00:00,4166.5443664049935,2530.776222617525,873.5543216902898,3,0,1
8,2017-04-05 00:00:00,4033.5880827993988,2477.269066486875,866.8630481395361,3,0,0
9,2017-04-05 12:00:00,4273.332290457646,2570.4440905437687,915.9014142401871,3,0,1
10,2017-04-06 00:00:00,4015.0938179455966,2492.5741594953647,876.8045096437928,3,0,0
11,2017-04-06 12:00:00,4293.4312617631085,2609.448338946316,922.9157935658749,3,0,1
12,2017-04-07 00:00:00,3990.261906890928,2429.0166630609992,846.4599396189302,3,0,0
13,2017-04-07 12:00:00,4083.4944257805396,2369.6868863208597,914.6664223084589,3,0,1
14,2017-04-08 00:00:00,4094.5189226989933,2338.989584984816,972.3778926311419,3,1,0
15,2017-04-08 12:00:00,4189.141828727956,2478.2348038390455,897.7247154556902,3,1,1
16,2017-04-09 00:00:00,3489.193699261921,2266.5946430813215,697.4067656506368,3,1,0
17,2017-04-09 12:00:00,2441.7647234639066,1983.3105075024005,26.83936923633941,3,1,1
18,2017-04-10 00:00:00,4093.6447225124234,2418.0841536345597,945.598524042918,3,0,0
19,2017-04-10 12:00:00,4329.679207277164,2563.7857161486754,987.9238377246721,3,0,1
20,2017-04-11 00:00:00,4014.379434221728,2481.5446011148074,950.6391971698578,3,0,0
21,2017-04-11 12:00:00,4225.823040060151,2570.3582206741034,943.6489925888553,3,0,1
22,2017-04-12 00:00:00,4089.9691315667146,2531.2696011290946,893.0843172390109,3,0,0
23,2017-04-12 12:00:00,4345.402382410852,2661.3902789644767,915.2063223990639,3,0,1
24,2017-04-13 00:00:00,4280.63620181358,2600.7061585729143,904.8517270368425,3,0,0
25,2017-04-13 12:00:00,4492.218787161691,2768.104306711945,926.9047397759487,3,0,1
26,2017-04-14 00:00:00,4378.9447596139935,2737.23429243843,937.0045746081129,3,0,0
27,2017-04-14 12:00:00,4467.770751197777,2802.4811446234594,931.9249151131789,3,0,1
28,2017-04-15 00:00:00,4384.77355286982,2736.568098845875,954.0319007832474,3,1,0
29,2017-04-15 12:00:00,4639.6413812599085,2849.484082967015,976.9904176640862,3,1,1
30,2017-04-16 00:00:00,2538.8877302740925,2202.289698703129,27.805011723082703,3,1,0
31,2017-04-16 12:00:00,2587.8792536698443,2191.195245008568,26.849815721499013,3,1,1
32,2017-04-17 00:00:00,4352.135465957517,2705.3585325448726,920.3331818927318,3,0,0
33,2017-04-17 12:00:00,2531.10890405703,2151.688639228643,40.75218434123922,3,0,1
34,2017-04-18 00:00:00,4345.205837980167,2589.563908205804,1029.4574720621147,3,0,0
35,2017-04-18 12:00:00,4607.602497735382,2798.162955949305,946.06986299522,3,0,1
36,2017-04-19 00:00:00,4041.404565638069,2473.7778252815165,890.1137996084545,3,0,0
37,2017-04-19 12:00:00,3971.841084036962,2397.514392873158,864.4425838352463,3,0,1
38,2017-04-20 00:00:00,3818.490404265331,2297.0890816677334,953.025027950573,3,0,0
39,2017-04-20 12:00:00,3890.1710046502067,2262.172034853504,914.8550420415671,3,0,1
40,2017-04-21 00:00:00,3528.1964189425885,2095.8608099085063,814.7949147715932,3,0,0
41,2017-04-21 12:00:00,3782.113037029489,2164.19723055123,917.4654017285978,3,0,1
42,2017-04-22 00:00:00,3760.9657930301764,2119.3243479306984,957.8729219199213,3,1,0
43,2017-04-22 12:00:00,3775.529416180389,2177.8781245112737,895.7482849159777,3,1,1
44,2017-04-23 00:00:00,3101.7396810586615,2000.7408853765692,664.841357693867,3,1,0
45,2017-04-23 12:00:00,2314.3028749869413,1932.2516381240123,25.071983296061934,3,1,1
46,2017-04-24 00:00:00,3971.572163592775,2411.8729064442286,912.6822739989494,3,0,0
47,2017-04-24 12:00:00,4205.743033586834,2495.6844688404103,920.2580291276157,3,0,1
48,2017-04-25 00:00:00,3851.1026316914445,2419.3911563660254,730.7075795949605,3,0,0
49,2017-04-25 12:00:00,2314.5406321316354,1960.7035638413283,26.13037060077863,3,0,1
50,2017-04-26 00:00:00,4100.923610472456,2497.9438468959156,971.7310738127009,3,0,0
51,2017-04-26 12:00:00,4298.3019096460075,2650.66053413269,910.1890957833176,3,0,1
52,2017-04-27 00:00:00,4389.729144485065,2701.285575637095,972.7746275002901,3,0,0
53,2017-04-27 12:00:00,4381.470271570487,2656.0234413863304,933.5106948090557,3,0,1
54,2017-04-28 00:00:00,4164.6396511601515,2668.558321675577,966.816343269776,3,0,0
55,2017-04-28 12:00:00,4404.323690793955,2711.943364714989,926.6028255361899,3,0,1
56,2017-04-29 00:00:00,4428.695160800505,2699.3114113568668,954.039890469524,3,1,0
57,2017-04-29 12:00:00,4407.611965513024,2647.7924581202747,933.8191922278329,3,1,1
58,2017-04-30 00:00:00,3698.7558011027286,2394.4264317797074,677.5884322513849,3,1,0
59,2017-04-30 12:00:00,2430.638328124227,2044.0807261483005,27.620392869275193,3,1,1
60,2017-05-01 00:00:00,3901.136433782292,2458.2250061574837,901.2686968591261,3,0,0
61,2017-05-01 12:00:00,2538.9647893727947,2154.2632053484185,26.134051841843256,3,0,1
62,2017-05-02 00:00:00,4173.484937899207,2558.630256960389,897.142177729757,3,0,0
63,2017-05-02 12:00:00,4466.578400084474,2709.715259276099,924.4667543825732,3,0,1
64,2017-05-03 00:00:00,4200.80479837076,2580.01809087904,909.8424293071338,3,0,0
65,2017-05-03 12:00:00,4448.764895504454,2716.4980950296194,905.7521661009595,3,0,1
66,2017-05-04 00:00:00,4533.963054294715,2696.2051950564,995.8243548035535,3,0,0
67,2017-05-04 12:00:00,4420.5197026379,2739.709348988054,912.6174317932392,3,0,1
68,2017-05-05 00:00:00,4402.5675078947,2843.4202950563013,943.7240730538321,3,0,0
69,2017-05-05 12:00:00,4491.086455731279,2821.650247622954,905.4244858930894,3,0,1
70,2017-05-06 00:00:00,4444.515315215821,2767.631246453691,953.1132940885782,3,1,0
71,2017-05-06 12:00:00,4637.238351773018,2844.721367566248,945.7240222734971,3,1,1
72,2017-05-07 00:00:00,4229.699858367863,2743.1684389791703,753.4010610635956,3,1,0
73,2017-05-07 12:00:00,2981.915906618228,2347.652166602825,26.105540616756983,3,1,1
74,2017-05-08 00:00:00,4677.217059444912,2847.7265075584123,985.1498385181416,3,0,0
75,2017-05-08 12:00:00,4521.401978587136,2869.8198331810513,905.431761142705,3,0,1
76,2017-05-09 00:00:00,4350.306355197765,2807.4191570634553,866.6470039854981,3,0,0
77,2017-05-09 12:00:00,4579.519692240572,2823.4574090106016,904.9446170191076,3,0,1
78,2017-05-10 00:00:00,4397.48622137013,2785.6138936247503,1006.3375270279971,3,0,0
79,2017-05-10 12:00:00,4461.017725914989,2795.3424152574967,911.1398825938227,3,0,1
80,2017-05-11 00:00:00,4547.7126734779395,2965.1234019715303,941.5333983630079,3,0,0
81,2017-05-11 12:00:00,4612.674420152749,2956.4327335792927,899.3427869595866,3,0,1
